white,black,result,time,illegal_move,moves,fen,white_elo,black_elo,eval
gpt-3.5-turbo-instruct,stockfish,0,87.36247991000005,"No valid suggestions: || | Continue Reading

Qf4","['e2e4', 'b8c6', 'd2d4', 'h7h6', 'd4d5', 'c6b8', 'g1f3', 'c7c6', 'b1c3', 'e7e6', 'f1d3', 'g8f6', 'e1g1', 'e6d5', 'e4d5', 'd7d6', 'd5c6', 'b7c6', 'f1e1', 'f8e7', 'c1f4', 'e8g8', 'd1d2', 'a7a6', 'a1d1', 'c8g4', 'c3e4', 'g4f3', 'g2f3', 'f6d5', 'f4g3', 'f7f5', 'e4c3', 'f5f4', 'c3d5', 'c6d5', 'g3f4', 'b8c6', 'd3f1', 'd5d4', 'f1g2', 'a8b8', 'e1e4', 'e7g5', 'f4g5', 'h6g5', 'e4g4', 'f8f4', 'g4f4', 'g5f4', 'd2f4', 'b8b2', 'f4e4', 'd8d7', 'e4d5', 'g8f8', 'g2f1', 'g7g6', 'f1a6', 'b2c2']",5k2/3q4/B1np2p1/3Q4/3p4/5P2/P1r2P1P/3R2K1 w - - 0 31,1950,1950,"{'type': 'cp', 'value': 315}"
gpt-3.5-turbo-instruct,stockfish,0,82.42775848899998,No valid suggestions: | 24|| log Nxe4 {Draw,"['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5e5', 'f1e2', 'e5g5', 'd2d4', 'g5g2', 'e2f3', 'g2g6', 'g1e2', 'b8a6', 'e2f4', 'g6d6', 'e1g1', 'g7g6', 'c3b5', 'd6b6', 'f4d5', 'b6b5', 'c2c4', 'b5c4', 'f3e2', 'c4d5', 'e2f3', 'd5a5', 'b2b4', 'a6b4', 'a1b1', 'g8f6', 'd4d5', 'h7h5', 'd5d6', 'c7d6', 'd1b3', 'c8e6', 'b3b4', 'a5b4', 'b1b4', 'd6d5', 'a2a3', 'b7b6', 'b4b6', 'a7b6']",r3kb1r/4pp2/1p2bnp1/3p3p/8/P4B2/5P1P/2B2RK1 w kq - 0 24,1950,1950,"{'type': 'cp', 'value': -897}"
gpt-3.5-turbo-instruct,stockfish,0,82.67960226699995,No valid suggestions: || ,"['e2e4', 'd7d5', 'e4d5', 'd8d5', 'g1f3', 'g8f6', 'd2d4', 'e7e6', 'c2c4', 'd5a5', 'b1c3', 'c7c5', 'd4d5', 'f6e4', 'd1c2', 'e4c3', 'b2c3', 'f8e7', 'f1e2', 'e7f6', 'e1g1', 'e6d5', 'c4d5', 'b8d7', 'c1b2', 'd7b6', 'c3c4', 'f6b2', 'c2b2', 'e8g8', 'f1e1', 'c8f5', 'f3e5', 'f7f6', 'e5f3', 'a5b4', 'b2c1', 'f8e8', 'h2h3', 'h7h6', 'c1d2', 'f5g6', 'f3h4', 'b4d2']",r3r1k1/pp4p1/1n3pbp/2pP4/2P4N/7P/P2qBPP1/R3R1K1 w - - 0 23,1950,1950,"{'type': 'cp', 'value': -665}"
stockfish,gpt-3.5-turbo-instruct,1,64.9476349329999,No valid suggestions: || ,"['g2g3', 'e7e5', 'd2d4', 'b8c6', 'd4e5', 'c6e5', 'd1d2', 'a7a5', 'e2e4', 'f8b4', 'b1c3', 'g8f6', 'd2f4', 'e8g8', 'f4e5', 'f8e8', 'e5b5', 'f6e4', 'f1e2', 'e4c3', 'b2c3', 'b4c3', 'e1f1', 'c3a1', 'g1f3', 'd7d5', 'h2h4', 'd5d4', 'f3g5', 'h7h6', 'g5f7', 'g8f7', 'b5h5', 'f7g8', 'e2d3', 'c8e6', 'h5g6', 'g8f8', 'c1a3']",r2qrk2/1pp3p1/4b1Qp/p7/3p3P/B2B2P1/P1P2P2/b4K1R b - - 7 20,1950,1950,"{'type': 'cp', 'value': 0}"
stockfish,gpt-3.5-turbo-instruct,1,66.66219731799993,No valid suggestions: |,"['e2e4', 'e7e5', 'f1c4', 'g8f6', 'b1c3', 'f8b4', 'd1f3', 'e8g8', 'c3d5', 'f6d5', 'e4d5', 'd7d6', 'c2c3', 'b4c5', 'g1e2', 'b8d7', 'c4d3', 'f8e8', 'b2b4', 'c5b6', 'd3b1', 'd7f6', 'h2h3', 'e5e4', 'f3g3', 'c8f5', 'a2a4', 'a7a6', 'a4a5', 'b6a7', 'e2f4', 'c7c6', 'b1a2', 'c6d5', 'c1b2', 'e4e3', 'd2e3', 'f6e4', 'g3f3', 'd8c8', 'a2d5', 'e4c3', 'd5b7', 'c8c4', 'b7a8', 'c4b3', 'e1g1', 'b3b2', 'a8c6', 'e8e5', 'f1e1']",6k1/b4ppp/p1Bp4/P3rb2/1P3N2/2n1PQ1P/1q3PP1/R3R1K1 b - - 3 26,2000,2000,"{'type': 'cp', 'value': 304}"
stockfish,gpt-3.5-turbo-instruct,1.0,33.585749200999885,,"['e2e3', 'c7c6', 'f1e2', 'd7d5', 'a2a3', 'g8f6', 'g1f3', 'c8f5', 'f3h4', 'f5g6', 'b2b4', 'g6c2', 'd1c2', 'e7e5', 'e1g1', 'f6h5', 'g2g3', 'e5e4', 'e2h5', 'b8d7', 'c1b2', 'f8e7', 'h4f5', 'e8g8', 'f2f3', 'g7g6', 'f5h6']",r2q1rk1/pp1nbp1p/2p3pN/3p3B/1P2p3/P3PPP1/1BQP3P/RN3RK1 b - - 1 14,2000,2000,
gpt-3.5-turbo-instruct,stockfish,0.0,53.49934685699998,,"['e2e4', 'e7e5', 'g1f3', 'd7d5', 'f3e5', 'g8f6', 'e4d5', 'f6d5', 'd2d4', 'f8d6', 'e5f3', 'e8g8', 'c2c4', 'f8e8', 'f1e2', 'd6b4', 'c1d2', 'd5f4', 'd2b4', 'c8g4', 'b1c3', 'g4f3', 'g2f3', 'b8c6', 'b4c5', 'b7b6', 'd4d5', 'd8h4', 'd5c6', 'b6c5', 'e1g1', 'h4g5', 'g1h1', 'g5g2']",r3r1k1/p1p2ppp/2P5/2p5/2P2n2/2N2P2/PP2BPqP/R2Q1R1K w - - 4 18,2000,2000,
gpt-3.5-turbo-instruct,stockfish,0,59.490274515000124,No valid suggestions: |,"['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5a5', 'd2d4', 'c8f5', 'g1f3', 'b8c6', 'c1d2', 'a7a6', 'f3e5', 'c6e5', 'd4e5', 'e7e6', 'f1c4', 'e8c8', 'd1e2', 'f5c2', 'e1g1', 'g8e7', 'f1c1', 'c2g6', 'c3d5', 'a5a4', 'b2b3', 'a4d7', 'c4a6', 'e7d5', 'd2a5', 'c8b8', 'a6b5', 'd7e7', 'c1c4', 'c7c6', 'b5c6', 'b7c6', 'a5d8', 'e7d8', 'c4c6', 'd8e7', 'e2b5', 'e7b7', 'c6c4', 'b7b5', 'c4c8', 'b8c8']",2k2b1r/5ppp/4p1b1/1q1nP3/8/1P6/P4PPP/R5K1 w - - 0 25,2000,2000,"{'type': 'cp', 'value': -1133}"
gpt-3.5-turbo-instruct,stockfish,0,55.04329658500001,No valid suggestions: |19||3D2 Qc8|19,"['e2e4', 'e7e6', 'g1f3', 'b8c6', 'd2d4', 'd7d5', 'e4e5', 'a7a6', 'c2c3', 'h7h6', 'f1d3', 'c6e7', 'e1g1', 'b7b6', 'c1e3', 'g7g5', 'h2h3', 'c8d7', 'b2b4', 'e7f5', 'd3f5', 'e6f5', 'f1e1', 'f8g7', 'b1d2', 'f5f4', 'e3f4', 'g5f4', 'd2b3', 'd7e6', 'b3c1', 'g8e7', 'c1d3', 'e7g6']",r2qk2r/2p2pb1/pp2b1np/3pP3/1P1P1p2/2PN1N1P/P4PP1/R2QR1K1 w kq - 6 18,2000,2000,"{'type': 'cp', 'value': -294}"
gpt-3.5-turbo-instruct,stockfish,0,87.76142609099998,No valid suggestions: || ,"['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'g7g6', 'b1c3', 'h7h5', 'h2h4', 'd7d6', 'f2f3', 'a7a6', 'c1e3', 'f8g7', 'd1d2', 'c6e5', 'e1c1', 'c8d7', 'c3d5', 'e7e6', 'd5c3', 'a8b8', 'd4b3', 'd7c6', 'f1d3', 'd8e7', 'c3e2', 'e7c7', 'e2d4', 'e5d3', 'd2d3', 'c6d7', 'd4e6', 'd7e6', 'd3d6', 'g7e5', 'd6c7', 'e5c7', 'a2a3', 'b7b6', 'b3d4', 'g8e7', 'e3d2', 'h8g8', 'd4e2', 'b8d8']",3rk1r1/2b1np2/pp2b1p1/7p/4P2P/P4P2/1PPBN1P1/2KR3R w - - 6 25,2050,2050,"{'type': 'cp', 'value': -223}"
stockfish,gpt-3.5-turbo-instruct,1,78.83624658500003,No valid suggestions: |,"['d2d4', 'g8f6', 'g1f3', 'e7e6', 'c2c4', 'c7c5', 'b1c3', 'c5d4', 'd1d4', 'b8c6', 'd4d2', 'g7g6', 'g2g3', 'f8g7', 'f1g2', 'e8g8', 'd2d6', 'f6g4', 'e1g1', 'b7b6', 'f1d1', 'c8b7', 'd6d7', 'd8d7', 'd1d7', 'a8b8', 'c1f4', 'f8d8', 'd7c7', 'd8c8', 'a1d1', 'g7c3', 'c7c8', 'b8c8', 'b2c3', 'c8d8', 'd1a1', 'g4f6', 'f3e1', 'f6h5', 'f4h6']",3r2k1/pb3p1p/1pn1p1pB/7n/2P5/2P3P1/P3PPBP/R3N1K1 b - - 6 21,2050,2050,"{'type': 'cp', 'value': 77}"
gpt-3.5-turbo-instruct,stockfish,0,86.96745302299996,"No valid suggestions: | h3 hxg4 ||½-½

By www","['e2e4', 'e7e5', 'g1f3', 'd7d6', 'd2d4', 'g8f6', 'b1c3', 'b8c6', 'd4d5', 'c6b8', 'f1b5', 'c8d7', 'e1g1', 'a7a6', 'b5d3', 'f8e7', 'h2h3', 'b7b6', 'c1g5', 'h7h6', 'g5f6', 'e7f6', 'a2a4', 'h6h5', 'b2b4', 'a8a7', 'a4a5', 'e8g8', 'c3e2', 'b6a5', 'a1a5', 'g7g6', 'a5a3', 'g8g7', 'd1d2', 'c7c6', 'd5c6', 'b8c6', 'b4b5', 'a6b5', 'd3b5', 'a7a3', 'b5c6', 'd7c6', 'e2c3', 'a3a8', 'g2g4', 'f8g8']",r2q2r1/5pk1/2bp1bp1/4p2p/4P1P1/2N2N1P/2PQ1P2/5RK1 w - - 1 25,2050,2050,"{'type': 'cp', 'value': -561}"
gpt-3.5-turbo-instruct,stockfish,0,79.6797346830001,"No valid suggestions: | Ne2 Nc5 ||Nullit is often used in|
Nfd7 Na5","['e2e4', 'd7d5', 'e4d5', 'e7e6', 'd5e6', 'f7f5', 'g1f3', 'f8b4', 'c2c3', 'b4d6', 'd2d4', 'd8e7', 'f1c4', 'c8e6', 'c4e6', 'e7e6', 'd1e2', 'e6e2', 'e1e2', 'g8e7', 'c1g5', 'e7d5', 'b1d2', 'h7h6', 'g5h4', 'b8c6', 'c3c4', 'd5e7', 'e2d3', 'e8c8', 'h1d1', 'g7g5', 'h4g3', 'f5f4', 'g3f4', 'd6f4', 'd3c3', 'e7f5', 'd2b3', 'f4d6', 'd4d5', 'c6b4', 'a2a3', 'b4a6']",2kr3r/ppp5/n2b3p/3P1np1/2P5/PNK2N2/1P3PPP/R2R4 w - - 1 23,2050,2050,"{'type': 'cp', 'value': -306}"
gpt-3.5-turbo-instruct,stockfish,0,78.32758720900006,"No valid suggestions: |21|| Nomenclature:
1","['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5e5', 'f1e2', 'c7c6', 'd2d4', 'e5c7', 'g1f3', 'g7g6', 'e1g1', 'f8g7', 'g2g3', 'c7d8', 'c1f4', 'b8d7', 'd1d2', 'g8f6', 'a1d1', 'd8a5', 'f4h6', 'e8g8', 'h6g7', 'g8g7', 'a2a3', 'd7b6', 'f3e5', 'h7h6', 'f1e1', 'c8f5', 'e2d3', 'f5h3', 'b2b4', 'a5a3', 'd2h6', 'g7h6']",r4r2/pp2pp2/1np2npk/4N3/1P1P4/q1NB2Pb/2P2P1P/3RR1K1 w - - 0 20,2050,2050,"{'type': 'cp', 'value': -679}"
gpt-3.5-turbo-instruct,stockfish,0,75.05255376800005,No valid suggestions: |,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'b1c3', 'g8f6', 'f1b5', 'c6d4', 'e1g1', 'd4b5', 'c3b5', 'd7d6', 'd2d4', 'f8e7', 'd4e5', 'd6e5', 'f3e5', 'c8e6', 'e5f3', 'e6c4', 'b5d4', 'c4f1', 'd1f1', 'e8g8', 'e4e5', 'e7c5', 'd4f5', 'f6g4', 'c1e3', 'g4e3', 'f5e3', 'c7c6', 'f1d3', 'd8d3', 'c2d3', 'f8d8', 'd3d4', 'c5d4']",r2r2k1/pp3ppp/2p5/4P3/3b4/4NN2/PP3PPP/R5K1 w - - 0 20,2100,2100,"{'type': 'cp', 'value': -389}"
gpt-3.5-turbo-instruct,stockfish,0,86.26800112299998,No valid suggestions: || ,"['e2e4', 'e7e6', 'd2d4', 'b7b6', 'b1c3', 'f8b4', 'f1d3', 'd7d5', 'e4d5', 'd8d5', 'g1e2', 'b4c3', 'b2c3', 'd5g2', 'h1g1', 'g2b7', 'e2f4', 'b8d7', 'c3c4', 'g8e7', 'c1a3', 'b7a6', 'a3b4', 'a6a4', 'c2c3', 'a4d1', 'a1d1', 'c7c5', 'd4c5', 'a7a5', 'b4a3', 'b6c5', 'f4d5', 'e6d5', 'c4d5', 'e7g6', 'd3b5', 'c8a6', 'b5c6', 'e8c8', 'e1d2', 'c8c7', 'd2c2', 'd8b8', 'd1e1', 'a6c4']",1r5r/2kn1ppp/2B3n1/p1pP4/2b5/B1P5/P1K2P1P/4R1R1 w - - 11 24,2100,2100,"{'type': 'cp', 'value': -369}"
gpt-3.5-turbo-instruct,stockfish,0,66.41368505900004,No valid suggestions: ||24,"['e2e4', 'c7c5', 'g1f3', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5d8', 'd2d4', 'g8f6', 'f1b5', 'b8c6', 'e1g1', 'c5d4', 'f3d4', 'd8c7', 'd1f3', 'c8d7', 'c1f4', 'c6d4', 'b5d7', 'c7d7', 'f1d1', 'd4f3', 'g2f3', 'd7f5', 'd1d4', 'e7e5', 'a1e1', 'f6d7', 'c3b5', 'f7f6', 'b5c7', 'e8f7', 'g1g2', 'e5d4', 'f4g3', 'f8b4', 'c2c3', 'd4c3', 'b2c3', 'b4c5', 'c7e6', 'f5e6']",r6r/pp1n1kpp/4qp2/2b5/8/2P2PB1/P4PKP/4R3 w - - 0 23,2100,2100,"{'type': 'cp', 'value': -1114}"
gpt-3.5-turbo-instruct,stockfish,0,76.49419665200003,No valid suggestions: | |,"['e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'd7d5', 'f3e5', 'f6e4', 'd2d4', 'f8b4', 'f1d3', 'e4c3', 'd1h5', 'c3e4', 'c2c3', 'g7g6', 'h5f3', 'd8e7', 'e1g1', 'b4d6', 'c1f4', 'f7f5', 'f4h6', 'b8c6', 'e5c6', 'e7h4', 'g2g3', 'h4h6', 'd3e4', 'd5e4', 'f1e1', 'b7c6', 'e1e4', 'e8f7', 'a1e1', 'c8d7', 'e4e3', 'h8f8', 'f3e2', 'a8e8', 'e3e8', 'f8e8', 'e2c4', 'f7g7', 'd4d5', 'e8e1', 'g1g2', 'c6c5']",8/p1pb2kp/3b2pq/2pP1p2/2Q5/2P3P1/PP3PKP/4r3 w - - 0 25,2100,2100,"{'type': 'cp', 'value': -1080}"
gpt-3.5-turbo-instruct,stockfish,0,75.50255584000001,No valid suggestions: || ,"['e2e4', 'd7d5', 'e4d5', 'g8f6', 'd2d4', 'c8g4', 'g1f3', 'd8d5', 'b1c3', 'd5a5', 'c1d2', 'c7c6', 'c3e4', 'a5d5', 'e4f6', 'e7f6', 'c2c4', 'd5e6', 'f1e2', 'f8d6', 'e1g1', 'd6c7', 'f1e1', 'e6d6', 'c4c5', 'd6d7', 'f3e5', 'f6e5', 'e2g4', 'd7d4', 'g4c8', 'a7a5', 'c8b7', 'a8a7', 'd2c3', 'd4d1', 'a1d1', 'e8g8', 'c3e5', 'c7e5', 'e1e5', 'a7b7', 'd1e1', 'g7g6', 'f2f4', 'b7b2', 'f4f5', 'b8d7', 'e5e7', 'b2b7']",5rk1/1r1nRp1p/2p3p1/p1P2P2/8/8/P5PP/4R1K1 w - - 3 26,2100,2100,"{'type': 'cp', 'value': -455}"
gpt-3.5-turbo-instruct,stockfish,0,66.25758227899996,"No valid suggestions: |½ - ½
``|","['e2e4', 'c7c5', 'g1f3', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5d8', 'f1c4', 'g8f6', 'e1g1', 'a7a6', 'd2d4', 'e7e6', 'c1e3', 'b7b5', 'c4d3', 'c5c4', 'd3e2', 'c8b7', 'f3g5', 'f8e7', 'g5f3', 'e8g8', 'd1d2', 'd8c7', 'e3f4', 'c7d7', 'd2e3', 'f6g4', 'f3e5', 'g4e3', 'e5d7', 'e3g2', 'd7f8', 'g2f4', 'f1e1', 'g8f8', 'e2g4', 'b7c6', 'a1d1', 'g7g6', 'f2f3', 'a6a5']",rn3k2/4bp1p/2b1p1p1/pp6/2pP1nB1/2N2P2/PPP4P/3RR1K1 w - - 0 23,2150,2150,"{'type': 'cp', 'value': -561}"
gpt-3.5-turbo-instruct,stockfish,0,63.24387967299981,No valid suggestions: | *|,"['e2e4', 'e7e6', 'g1f3', 'g8f6', 'b1c3', 'd7d5', 'e4d5', 'f8b4', 'd2d4', 'e6d5', 'f1d3', 'd8e7', 'c1e3', 'f6g4', 'e1g1', 'g4e3', 'f2e3', 'e7e3', 'g1h1', 'b4c3', 'b2c3', 'e8g8', 'f3e5', 'g7g6', 'f1f3', 'e3g5', 'd1f1', 'f7f6', 'a1e1', 'c8e6', 'd3a6', 'b8a6', 'e5c6', 'a8e8', 'c6a7', 'e6d7', 'e1e8', 'd7e8', 'h2h4', 'g5g4', 'f3f6', 'g4h4', 'h1g1', 'h4f6', 'f1e2', 'f6b6', 'e2e8', 'f8e8', 'g1f2', 'a6c5']",4r1k1/Npp4p/1q4p1/2np4/3P4/2P5/P1P2KP1/8 w - - 2 26,2150,2150,"{'type': 'mate', 'value': -6}"
stockfish,gpt-3.5-turbo-instruct,1,13.170092821000026,No valid suggestions: |3| Nec6 4|3,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4']",r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,2150,2150,"{'type': 'cp', 'value': 15}"
stockfish,gpt-3.5-turbo-instruct,1,62.08212115300012,No valid suggestions: |,"['d2d4', 'g8f6', 'g1f3', 'e7e6', 'g2g3', 'b7b5', 'h2h4', 'c8b7', 'd1d3', 'a7a6', 'a2a4', 'b5b4', 'c1f4', 'd7d5', 'c2c4', 'd5c4', 'd3c4', 'f8d6', 'b1d2', 'e8g8', 'f1g2', 'b8d7', 'f4d6', 'c7d6', 'c4b4', 'b7d5', 'e1g1', 'a8b8', 'b4a3', 'b8b6', 'b2b3', 'b6c6', 'a1c1', 'd8c7', 'c1c6', 'c7c6', 'f1c1']",5rk1/3n1ppp/p1qppn2/3b4/P2P3P/QP3NP1/3NPPB1/2R3K1 b - - 1 19,2150,2150,"{'type': 'cp', 'value': 228}"
stockfish,gpt-3.5-turbo-instruct,1,54.33949066499986,No valid suggestions: |,"['e2e4', 'e7e5', 'd2d4', 'd7d6', 'b1c3', 'g8f6', 'c1g5', 'f8e7', 'd4e5', 'd6e5', 'g1f3', 'b8d7', 'd1e2', 'e8g8', 'e1c1', 'c7c6', 'g2g3', 'd8c7', 'c1b1', 'b7b5', 'f1h3', 'b5b4', 'g5f6', 'e7f6', 'e2d3', 'b4c3', 'd3d6', 'c7a5', 'h3d7', 'f8d8', 'd6c6', 'c3b2', 'c6a8']",Q1br2k1/p2B1ppp/5b2/q3p3/4P3/5NP1/PpP2P1P/1K1R3R b - - 0 17,2150,2150,"{'type': 'cp', 'value': 142}"
