white,black,result,time,illegal_move,moves,fen,white_elo,black_elo,eval
gpt-3.5-turbo-instruct,stockfish,0,112.57279192399983,No valid suggestions: |,"['e2e4', 'e7e5', 'g1f3', 'd7d6', 'd2d4', 'b8d7', 'f1c4', 'd7b6', 'c4b3', 'g8f6', 'e1g1', 'f8e7', 'd4e5', 'f6e4', 'f1e1', 'e4c5', 'e5d6', 'd8d6', 'd1d6', 'c7d6', 'b1c3', 'c8g4', 'f3g5', 'c5b3', 'a2b3', 'a7a6', 'h2h3', 'g4h5', 'g2g4', 'h7h6', 'g5e4', 'h5g6', 'e4d6', 'e8d7', 'd6b7', 'h8b8', 'b7a5', 'e7d6', 'c3d5', 'b6d5', 'e1d1', 'd7e6', 'd1e1', 'e6f6', 'c2c4', 'd5f4', 'a5c6', 'b8b3', 'c1e3', 'f4h3', 'g1g2', 'h3f4', 'g2f3', 'g6c2', 'a1c1', 'a8c8', 'c6d4', 'f4e6', 'd4c2', 'c8c4', 'c2d4', 'c4d4']",8/5pp1/p2bnk1p/8/3r2P1/1r2BK2/1P3P2/2R1R3 w - - 0 32,2150,2150,"{'type': 'cp', 'value': -531}"
stockfish,gpt-3.5-turbo-instruct,1,93.41102654199995,No valid suggestions: | |,"['g2g3', 'g7g6', 'f1g2', 'f8g7', 'c2c4', 'g8f6', 'd2d4', 'e8g8', 'b1c3', 'd7d6', 'g1f3', 'b8d7', 'a2a4', 'e7e5', 'c1g5', 'h7h6', 'g5c1', 'e5d4', 'd1d4', 'f8e8', 'e1g1', 'f6e4', 'd4d5', 'e4c3', 'b2c3', 'g7c3', 'a1a3', 'c3g7', 'a4a5', 'a7a6', 'c1e3', 'd7f6', 'd5d2', 'f6g4', 'f1b1', 'g4e3', 'a3e3', 'e8e3', 'd2e3', 'c8f5', 'b1b7']",r2q2k1/1Rp2pb1/p2p2pp/P4b2/2P5/4QNP1/4PPBP/6K1 b - - 0 21,2150,2150,"{'type': 'cp', 'value': -17}"
gpt-3.5-turbo-instruct,stockfish,0,80.02690696200011,No valid suggestions: || | your web browser and/or your,"['e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6', 'f1b5', 'f8d6', 'e1g1', 'a7a6', 'b5a4', 'h7h6', 'a4c6', 'd7c6', 'd2d4', 'c8g4', 'h2h3', 'g4f3', 'd1f3', 'a6a5', 'c1e3', 'a5a4', 'a1d1', 'd8b8', 'c3e2', 'e8g8', 'd4e5', 'd6e5', 'e2g3', 'f8d8', 'g3f5', 'd8d1', 'f1d1', 'b8f8', 'c2c3', 'a4a3', 'b2b3', 'a8e8', 'f5h6', 'g7h6', 'f3f6', 'e5f6']",4rqk1/1pp2p2/2p2b1p/8/4P3/pPP1B2P/P4PP1/3R2K1 w - - 0 22,2200,2200,"{'type': 'cp', 'value': -574}"
gpt-3.5-turbo-instruct,stockfish,0,146.54334347200006,No valid suggestions: | |,"['e2e4', 'd7d5', 'e4d5', 'a7a6', 'c2c4', 'c7c6', 'd5c6', 'b8c6', 'g1f3', 'g8f6', 'd2d4', 'e7e5', 'd4d5', 'c6a5', 'f3e5', 'b7b5', 'c4b5', 'd8d5', 'd1d5', 'f6d5', 'f1e2', 'f8b4', 'c1d2', 'b4d2', 'b1d2', 'e8g8', 'e1g1', 'a8b8', 'f1d1', 'a6b5', 'd2e4', 'd5b4', 'e4c5', 'h7h6', 'a2a3', 'f8e8', 'e5g6', 'b4c2', 'a1c1', 'f7g6', 'c1c2', 'g8h7', 'h2h3', 'c8f5', 'c2c1', 'e8e2', 'b2b4', 'a5c4', 'g1h2', 'e2f2', 'h2g3', 'f2a2', 'd1f1', 'b8f8', 'c1a1', 'a2a1', 'f1a1', 'c4b6', 'a1e1', 'f8h8', 'e1e7', 'b6d5', 'e7b7', 'h8e8', 'g3f2', 'e8f8', 'f2e2', 'f8a8', 'e2f2', 'd5c3', 'f2e3', 'f5c8', 'b7c7', 'c3d5', 'e3d4', 'd5c7', 'd4e5', 'c7e8', 'e5d5', 'c8f5', 'd5c6', 'h6h5', 'c6b5', 'g6g5', 'a3a4', 'a8b8', 'b5c4', 'b8d8', 'b4b5', 'e8d6', 'c4b4', 'g5g4', 'a4a5', 'g4h3', 'g2h3', 'd6c8', 'b5b6', 'g7g5', 'c5b7', 'd8h8', 'b4c5', 'h7g6', 'a5a6', 'h8e8', 'c5d5', 'e8e2', 'd5d4', 'e2d2', 'd4c5', 'f5e4', 'c5c4', 'e4g2', 'c4c5', 'h5h4', 'c5c4', 'g6h7', 'c4c3', 'd2d5', 'b7a5', 'd5c5', 'c3b4', 'c8b6', 'b4c5', 'b6a8', 'c5d6', 'g2h3', 'a5c6', 'h3f1', 'd6d5', 'f1g2', 'd5c5', 'h7h6', 'c5d6', 'h4h3', 'c6e7', 'h6h5']",n7/4N3/P2K4/6pk/8/7p/6b1/8 w - - 2 69,2200,2200,"{'type': 'cp', 'value': -656}"
stockfish,gpt-3.5-turbo-instruct,1,114.25681560099997,No valid suggestions: |,"['g1f3', 'g8f6', 'c2c4', 'c7c5', 'd2d4', 'c5d4', 'd1d4', 'b8c6', 'd4h4', 'g7g6', 'e2e4', 'd7d6', 'f1e2', 'f8g7', 'e1g1', 'e8g8', 'b1c3', 'c8e6', 'c1e3', 'f6g4', 'e3f4', 'h7h6', 'a1d1', 'g6g5', 'f4g5', 'h6g5', 'f3g5', 'g4h6', 'c4c5', 'd8a5', 'g1h1', 'a5c5', 'f2f4', 'f8e8', 'f4f5', 'e6c4', 'e2c4', 'c5c4', 'f1f3', 'c6e5', 'f3g3', 'g8h8', 'b2b3', 'c4c8', 'd1f1', 'c8d8', 'a2a4', 'a7a6', 'c3d5']",r2qr2k/1p2ppb1/p2p3n/3NnPN1/P3P2Q/1P4R1/6PP/5R1K b - - 1 25,2200,2200,"{'type': 'cp', 'value': 189}"
stockfish,gpt-3.5-turbo-instruct,1,116.79390842900011,No valid suggestions: |,"['g1f3', 'g8f6', 'd2d4', 'g7g6', 'c2c4', 'f8g7', 'h2h3', 'e8g8', 'b1c3', 'd7d6', 'e2e4', 'e7e5', 'c1e3', 'b8d7', 'd4e5', 'd6e5', 'd1c2', 'c7c6', 'f1e2', 'f8e8', 'a2a3', 'g7f8', 'b2b3', 'd8e7', 'c3a4', 'b7b6', 'f3d2', 'e7d6', 'b3b4', 'f6h5', 'g2g3', 'd7f6', 'e1f1', 'd6c7', 'c4c5', 'b6b5', 'a4b2', 'c8b7', 'd2b3', 'a8d8', 'b3a5', 'b7a8', 'a1d1', 'f8g7', 'd1d8', 'c7d8', 'e2f3', 'f6d7', 'f1g2', 'e8f8', 'a3a4', 'a7a6', 'f3h5', 'g6h5', 'b2d1', 'f7f5', 'e4f5', 'd7f6', 'f2f3', 'f6d5', 'h1e1']",b2q1rk1/6bp/p1p5/NpPnpP1p/PP6/4BPPP/2Q3K1/3NR3 b - - 2 31,2200,2200,"{'type': 'cp', 'value': 60}"
gpt-3.5-turbo-instruct,stockfish,0.0,31.324515898000072,,"['e2e4', 'e7e5', 'g1f3', 'd7d5', 'e4d5', 'e5e4', 'f3d4', 'd8d5', 'd4b3', 'd5e5', 'b1c3', 'f8d6', 'f1e2', 'b8c6', 'e1g1', 'e5h2']",r1b1k1nr/ppp2ppp/2nb4/8/4p3/1NN5/PPPPBPPq/R1BQ1RK1 w kq - 0 9,2200,2200,
gpt-3.5-turbo-instruct,stockfish,0.0,98.02900756300005,,"['c2c4', 'e7e5', 'b1c3', 'g8f6', 'g2g3', 'b8c6', 'f1g2', 'a7a5', 'd2d3', 'f8c5', 'g1f3', 'd7d6', 'e1g1', 'h7h6', 'b2b3', 'e8g8', 'c1b2', 'f8e8', 'f3d2', 'c8g4', 'h2h3', 'g4h5', 'd2e4', 'c5b4', 'e4f6', 'g7f6', 'c3d5', 'f6f5', 'd1c1', 'h5e2', 'f1e1', 'e2d3', 'c1h6', 'e8e6', 'h6h5', 'b4e1', 'a1e1', 'e6g6', 'f2f4', 'a5a4', 'f4e5', 'd6e5', 'e1e5', 'd8g5', 'h5g6', 'g5g6', 'g1f2', 'a4b3', 'a2b3', 'g8f8', 'f2e3', 'f5f4', 'g3f4', 'g6g2', 'd5e7', 'g2e2']",r4k2/1pp1Np2/2n5/4R3/2P2P2/1P1bK2P/1B2q3/8 w - - 2 29,2250,2250,
gpt-3.5-turbo-instruct,stockfish,0,110.22220708100008,No valid suggestions: |,"['d2d4', 'd7d5', 'g1f3', 'c7c6', 'e2e3', 'c8f5', 'f1d3', 'e7e6', 'e1g1', 'g8f6', 'c2c4', 'd5c4', 'd3f5', 'e6f5', 'b1d2', 'd8d5', 'd1c2', 'f8e7', 'c2c4', 'b8a6', 'b2b3', 'g7g6', 'c1b2', 'h7h6', 'a1c1', 'h6h5', 'f1e1', 'e8g8', 'f3e5', 'f6e4', 'd2e4', 'd5c4', 'e5c4', 'f5e4', 'c4d2', 'f7f5', 'a2a3', 'f8d8', 'f2f3', 'a6c5', 'c1c5', 'e7c5', 'd4c5', 'd8d2', 'b2c3', 'd2d3', 'e1c1', 'g8h7', 'c3d4', 'e4f3', 'g2f3', 'd3b3', 'd4b2', 'b3b2', 'e3e4', 'h5h4', 'g1f1', 'h7h8', 'e4e5', 'f5f4', 'c1e1', 'b2h2', 'e5e6', 'a8e8', 'e6e7', 'h2h1', 'f1f2', 'h1e1', 'f2e1', 'h8g8', 'e1f2', 'g8f7', 'f2e2', 'e8e7', 'e2d3', 'g6g5', 'd3d4', 'e7e3', 'd4c4', 'e3f3']",8/pp3k2/2p5/2P3p1/2K2p1p/P4r2/8/8 w - - 0 41,2250,2250,"{'type': 'cp', 'value': -1678}"
gpt-3.5-turbo-instruct,stockfish,0,114.54592003700009,No valid suggestions: |,"['e2e4', 'e7e6', 'd2d4', 'c7c6', 'g1f3', 'g8e7', 'b1c3', 'h7h6', 'f1d3', 'd7d6', 'e1g1', 'a7a6', 'c1e3', 'd8c7', 'e4e5', 'd6d5', 'c3e2', 'g7g6', 'c2c4', 'd5c4', 'd3c4', 'b8d7', 'd1d2', 'e7f5', 'a1c1', 'b7b6', 'c4d3', 'f5e7', 'c1c2', 'e7d5', 'a2a3', 'c6c5', 'd4c5', 'b6c5', 'd3c4', 'd5e3', 'd2e3', 'f8g7', 'e2g3', 'd7e5', 'f3e5', 'c7e5', 'e3e5', 'g7e5', 'f1b1', 'e8e7', 'b2b4', 'c5b4', 'a3b4', 'a8b8', 'c4d3', 'h8d8', 'd3a6', 'c8a6', 'h2h3', 'e7e8', 'g3f1', 'e5h8', 'f1e3', 'a6d3', 'c2b2', 'f7f5', 'b1c1', 'h8b2', 'c1c7', 'd3e4', 'c7e7', 'e8e7', 'e3f5', 'g6f5']",1r1r4/4k3/4p2p/5p2/1P2b3/7P/1b3PP1/6K1 w - - 0 36,2250,2250,"{'type': 'mate', 'value': -6}"
gpt-3.5-turbo-instruct,stockfish,0.0,100.60029598300002,,"['e2e4', 'g7g6', 'd2d4', 'f8g7', 'b1c3', 'c7c5', 'd4d5', 'a7a6', 'a2a4', 'd7d6', 'g1f3', 'g8f6', 'h2h3', 'e7e6', 'd5e6', 'c8e6', 'c1f4', 'e8g8', 'd1d6', 'd8a5', 'd6d2', 'f8d8', 'f1d3', 'c5c4', 'd3e2', 'd8d2', 'f3d2', 'a5b4', 'a1b1', 'g8h8', 'e1g1', 'h7h5', 'g2g4', 'b8c6', 'e4e5', 'f6d7', 'd2e4', 'h5g4', 'h3g4', 'g7e5', 'f4e5', 'd7e5', 'f2f3', 'b4e7', 'g4g5', 'h8g8', 'f3f4', 'e5d7', 'b1d1', 'g8f8', 'g1g2', 'd7c5', 'f1h1', 'c5e4', 'c3e4', 'e6f5', 'e4f6', 'e7e2', 'g2g3', 'e2e3', 'g3h4', 'e3f2']",r4k2/1p3p2/p1n2Np1/5bP1/P1p2P1K/8/1PP2q2/3R3R w - - 4 32,2250,2250,
stockfish,gpt-3.5-turbo-instruct,1,41.163602014999924,No valid suggestions: |,"['e2e3', 'd7d5', 'g1f3', 'g8f6', 'd2d4', 'g7g6', 'f1e2', 'f8g7', 'a2a4', 'e8g8', 'a4a5', 'b7b6', 'e1g1', 'c8b7', 'b2b4', 'c7c5', 'd4c5', 'b6c5', 'a5a6', 'b7c6', 'b4b5']",rn1q1rk1/p3ppbp/P1b2np1/1Ppp4/8/4PN2/2P1BPPP/RNBQ1RK1 b - - 0 11,2250,2250,"{'type': 'cp', 'value': 105}"
gpt-3.5-turbo-instruct,stockfish,0.0,127.88190859499991,,"['e2e4', 'd7d5', 'b1c3', 'g8f6', 'e4e5', 'f6d7', 'd2d4', 'c7c5', 'c3d5', 'b8c6', 'd4c5', 'd7c5', 'g1f3', 'c8g4', 'c1f4', 'g4h5', 'f1b5', 'e7e6', 'd5c3', 'd8a5', 'e1g1', 'f8e7', 'a2a3', 'c5d7', 'b2b4', 'a5c7', 'b5c6', 'c7c6', 'd1d3', 'h5g6', 'd3d2', 'a7a6', 'c3e2', 'd7b6', 'e2d4', 'c6c4', 'a1c1', 'h7h6', 'f4g3', 'e8g8', 'f3h4', 'g6h7', 'd2e3', 'e7g5', 'c1e1', 'g5e3', 'e1e3', 'c4c8', 'd4f3', 'a6a5', 'b4a5', 'b6d5', 'e3b3', 'c8c2', 'b3b4', 'b7b6', 'a5b6', 'g7g5', 'b4b5', 'd5c3', 'b5d5', 'c3d5', 'f1c1', 'c2c1', 'f3e1', 'c1e1']",r4rk1/5p1b/1P2p2p/3nP1p1/7N/P5B1/5PPP/4q1K1 w - - 0 34,2300,2300,
gpt-3.5-turbo-instruct,stockfish,0,136.32961795099982,No valid suggestions: |,"['e2e4', 'd7d5', 'e4d5', 'g8f6', 'b1c3', 'f6d5', 'c3d5', 'd8d5', 'g1f3', 'b8c6', 'd2d4', 'e7e5', 'd4e5', 'd5d1', 'e1d1', 'c8f5', 'f1d3', 'f5d3', 'c2d3', 'e8c8', 'd1e2', 'd8e8', 'd3d4', 'f8e7', 'c1e3', 'f7f6', 'e5f6', 'e7f6', 'a1d1', 'e8d8', 'a2a3', 'h7h6', 'h1e1', 'd8d6', 'f3e5', 'c6e5', 'd4e5', 'f6e5', 'd1d6', 'c7d6', 'b2b4', 'a7a6', 'h2h3', 'c8d7', 'e1d1', 'b7b5', 'g2g3', 'h8c8', 'd1d2', 'd7e6', 'f2f4', 'e5f6', 'd2d3', 'g7g6', 'e2f3', 'c8c7', 'g3g4', 'f6b2', 'f3g3', 'c7c2', 'h3h4', 'c2c4', 'h4h5', 'g6h5', 'g4h5', 'c4c2', 'g3g4', 'c2c4', 'd3b3', 'b2g7', 'g4f3', 'g7c3', 'f3g4', 'd6d5', 'e3c5', 'd5d4', 'g4f3', 'e6f5', 'f3f2', 'f5f4']",8/8/p6p/1pB4P/1Prp1k2/PRb5/5K2/8 w - - 0 41,2300,2300,"{'type': 'cp', 'value': -403}"
gpt-3.5-turbo-instruct,stockfish,0.0,115.549576355,,"['e2e4', 'e7e5', 'g1f3', 'd7d5', 'd2d3', 'g8f6', 'c1g5', 'h7h6', 'g5f6', 'g7f6', 'e4d5', 'a7a5', 'c2c3', 'd8d5', 'b1d2', 'b8c6', 'f1e2', 'h8g8', 'e1g1', 'c8e6', 'c3c4', 'd5d8', 'a2a3', 'h6h5', 'f3h4', 'f6f5', 'h4f3', 'f8h6', 'b2b4', 'd8f6', 'b4b5', 'c6e7', 'd1a4', 'e7g6', 'c4c5', 'g6f4', 'f1e1', 'f4g2', 'g1h1', 'h6d2', 'f3d2', 'g2e1', 'a1e1', 'f6g5', 'e1g1', 'g5g1']",r3k1r1/1pp2p2/4b3/pPP1pp1p/Q7/P2P4/3NBP1P/6qK w q - 0 24,2300,2300,
gpt-3.5-turbo-instruct,stockfish,0,149.37176305499997,"No valid suggestions: || Rxd3 c2
| Rd1 Be4
54","['e2e4', 'e7e6', 'd2d4', 'c7c5', 'd4d5', 'd8a5', 'b1c3', 'a7a6', 'g1f3', 'd7d6', 'c1d2', 'a5c7', 'f1e2', 'h7h6', 'e1g1', 'g8f6', 'f1e1', 'c7d8', 'e4e5', 'd6e5', 'f3e5', 'f8e7', 'e2h5', 'e8g8', 'e5f7', 'f8f7', 'h5f7', 'g8f7', 'd1f3', 'f7f8', 'c3e4', 'd8d5', 'a1d1', 'd5f5', 'f3f5', 'e6f5', 'e4f6', 'g7f6', 'd2h6', 'f8f7', 'e1e3', 'b8c6', 'd1e1', 'f5f4', 'h6f4', 'c8g4', 'e3e4', 'g4f5', 'e4e5', 'c6e5', 'f4e5', 'b7b5', 'e1d1', 'f6e5', 'd1f1', 'f7f6', 'g2g3', 'a8c8', 'f1e1', 'c8g8', 'e1d1', 'f5c8', 'd1d5', 'g8h8', 'h2h4', 'b5b4', 'd5d1', 'h8g8', 'd1f1', 'c5c4', 'h4h5', 'g8h8', 'h5h6', 'f6f7', 'f1d1', 'c8g4', 'd1d5', 'g4e6', 'd5d1', 'f7f6', 'd1f1', 'a6a5', 'h6h7', 'c4c3', 'b2c3', 'b4c3', 'f1d1', 'e7b4', 'd1d3', 'e6g4', 'd3d5', 'g4f5', 'd5d1', 'f5g6', 'd1d5', 'b4e7', 'd5d1', 'e7b4', 'd1d5', 'h8h7', 'd5d1', 'g6c2', 'd1d3', 'c2d3']",8/7r/5k2/p3p3/1b6/2pb2P1/P4P2/6K1 w - - 0 53,2300,2300,"{'type': 'mate', 'value': -9}"
gpt-3.5-turbo-instruct,stockfish,0.0,123.68090842900006,,"['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'd7d5', 'e4d5', 'c6d4', 'f3d4', 'c5d4', 'd1d4', 'e7e6', 'f1b5', 'c8d7', 'b5d7', 'd8d7', 'b1c3', 'b7b5', 'e1g1', 'b5b4', 'c3e2', 'd7d5', 'd4d5', 'e6d5', 'f1e1', 'e8c8', 'e2d4', 'g8f6', 'c1g5', 'c8d7', 'g5f6', 'g7f6', 'a1c1', 'h7h5', 'c2c3', 'f8d6', 'c3b4', 'h8e8', 'e1e8', 'd8e8', 'a2a3', 'h5h4', 'g2g3', 'h4g3', 'h2g3', 'e8e4', 'd4f5', 'd6b8', 'g1g2', 'b8e5', 'c1d1', 'd7e6', 'f5e3', 'd5d4', 'e3c4', 'e4e2', 'g2f3', 'e2c2', 'b2b3', 'c2c3', 'f3e4', 'f6f5']",8/p4p2/4k3/4bp2/1PNpK3/PPr3P1/5P2/3R4 w - - 0 32,2300,2300,
stockfish,gpt-3.5-turbo-instruct,1,64.5400983080001,No valid suggestions: |,"['a2a3', 'e7e5', 'e2e4', 'b8c6', 'c2c4', 'f8c5', 'h2h4', 'g8f6', 'b2b4', 'c5d4', 'b1c3', 'e8g8', 'g1e2', 'd7d6', 'd2d3', 'f6g4', 'e2d4', 'e5d4', 'c3e2', 'f7f5', 'f2f3', 'd8f6', 'c1g5', 'f6g6', 'b4b5', 'c6e5', 'f3g4', 'f5g4', 'd1d2', 'h7h6', 'g5f4']",r1b2rk1/ppp3p1/3p2qp/1P2n3/2PpPBpP/P2P4/3QN1P1/R3KB1R b KQ - 1 16,2350,2350,"{'type': 'cp', 'value': 265}"
stockfish,gpt-3.5-turbo-instruct,1,100.57010556599994,No valid suggestions: |,"['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'b7b6', 'a2a3', 'd7d5', 'c1g5', 'f8e7', 'e2e3', 'e8g8', 'c4d5', 'e6d5', 'b1c3', 'c8f5', 'f1d3', 'f5d3', 'd1d3', 'b8d7', 'd3b5', 'c7c5', 'e1g1', 'a7a6', 'b5d3', 'h7h6', 'g5f6', 'd7f6', 'a3a4', 'c5c4', 'd3e2', 'b6b5', 'a4b5', 'a6b5', 'a1a8', 'd8a8', 'c3b5', 'f6e4', 'e2c2', 'f8b8', 'b5c3', 'e4c3', 'b2c3', 'e7d6', 'h2h4', 'a8a3', 'c2f5', 'a3a8', 'f3d2']",qr4k1/5pp1/3b3p/3p1Q2/2pP3P/2P1P3/3N1PP1/5RK1 b - - 4 25,2350,2350,"{'type': 'cp', 'value': 89}"
gpt-3.5-turbo-instruct,stockfish,0,106.24616519000006,No valid suggestions: || ,"['d2d4', 'g8f6', 'g1f3', 'g7g6', 'b1c3', 'd7d5', 'c1f4', 'f8g7', 'e2e3', 'e8g8', 'f1e2', 'c7c6', 'e1g1', 'b7b6', 'f3e5', 'f6d7', 'e5f3', 'h7h6', 'h2h3', 'd7f6', 'e2d3', 'c6c5', 'd4c5', 'b6c5', 'c3b5', 'c5c4', 'b5c7', 'c4d3', 'c7a8', 'b8a6', 'd1d3', 'c8b7', 'd3b5', 'd8c8', 'f3e5', 'g6g5', 'f4g3', 'f8d8', 'f1d1', 'f6e4', 'c2c4', 'e4g3', 'f2g3', 'g7e5', 'c4d5', 'b7a8', 'a1c1', 'c8b7', 'b5a5', 'e5c7', 'a5c3', 'b7b8', 'd5d6', 'b8b7', 'c1c2', 'c7b6', 'c2d2', 'a6c5', 'd6e7', 'd8e8', 'c3f6', 'c5e4', 'f6h6', 'b6e3', 'g1h2', 'e4d2', 'd1d2', 'e3d2']",b3r1k1/pq2Pp2/7Q/6p1/8/6PP/PP1b2PK/8 w - - 0 35,2350,2350,"{'type': 'mate', 'value': -3}"
gpt-3.5-turbo-instruct,stockfish,0,102.08893536000005,No valid suggestions: |,"['e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d4', 'f6e4', 'f3e5', 'd7d5', 'b1d2', 'e4d2', 'd1d2', 'f7f6', 'e5f3', 'c8f5', 'f1d3', 'f5d3', 'd2d3', 'd8e7', 'c1e3', 'a7a5', 'e1g1', 'e7d7', 'f1e1', 'b8c6', 'e3f4', 'c6e7', 'e1e2', 'e8f7', 'a1e1', 'b7b6', 'c2c3', 'e7g6', 'f4g3', 'f8e7', 'f3e5', 'f6e5', 'd4e5', 'f7e8', 'e5e6', 'd7a4', 'd3d5', 'a8c8', 'd5f5', 'c8a8', 'e1d1', 'a4d1']",r3k2r/2p1b1pp/1p2P1n1/p4Q2/8/2P3B1/PP2RPPP/3q2K1 w - - 0 24,2350,2350,"{'type': 'mate', 'value': -1}"
stockfish,gpt-3.5-turbo-instruct,1,77.05057133800005,No valid suggestions: |,"['d2d4', 'g8f6', 'e2e3', 'c7c5', 'b1c3', 'g7g6', 'd4c5', 'f8g7', 'a2a3', 'e8g8', 'h2h3', 'd7d6', 'g1f3', 'd6c5', 'd1d8', 'f8d8', 'e3e4', 'b8c6', 'c1e3', 'b7b6', 'f1d3', 'c8b7', 'h1f1', 'c6b4', 'a3b4', 'c5b4', 'c3a4', 'b7e4', 'd3e4', 'f6e4', 'f3g5', 'e4g5', 'e3g5', 'd8d5', 'a4b6', 'a7b6', 'a1a8']",R5k1/4ppbp/1p4p1/3r2B1/1p6/7P/1PP2PP1/4KR2 b - - 0 19,2350,2350,"{'type': 'mate', 'value': 5}"
gpt-3.5-turbo-instruct,stockfish,0.0,83.21764713000016,,"['g1f3', 'g8f6', 'g2g3', 'd7d5', 'f1g2', 'g7g6', 'e1g1', 'c7c6', 'd2d3', 'a7a5', 'b1d2', 'b8d7', 'e2e4', 'd5e4', 'd3e4', 'd7c5', 'd1e2', 'f6d7', 'c2c3', 'f8g7', 'e4e5', 'a5a4', 'f1e1', 'c5e6', 'f3d4', 'd7e5', 'f2f4', 'e6d4', 'c3d4', 'e5d3', 'e2d3', 'd8d4', 'd3d4', 'g7d4', 'g1f1', 'c8f5', 'd2e4', 'e8g8', 'g2f3', 'a4a3', 'a1b1', 'a3b2', 'c1b2', 'f5h3', 'f1e2', 'a8a2', 'e1g1', 'd4g1', 'b1g1', 'a2b2', 'e2d3', 'h3c8', 'd3c3', 'b2a2', 'g1b1', 'g8g7', 'h2h4', 'a2a3', 'c3d4', 'f8d8', 'd4e5', 'd8d5']",2b5/1p2ppkp/2p3p1/3rK3/4NP1P/r4BP1/8/1R6 w - - 5 32,2400,2400,
stockfish,gpt-3.5-turbo-instruct,1,67.00955243900012,No valid suggestions: | |,"['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'd1d4', 'g8f6', 'e4e5', 'f6d7', 'e5d6', 'b8c6', 'd4a4', 'e7d6', 'b1c3', 'f8e7', 'c1e3', 'e8g8', 'c3d5', 'c6e5', 'a4b4', 'd8e8', 'f3e5', 'd7e5', 'd5c7', 'e8d8', 'c7a8', 'e5c6', 'b4d2']",N1bq1rk1/pp2bppp/2np4/8/8/4B3/PPPQ1PPP/R3KB1R b KQ - 2 15,2400,2400,"{'type': 'cp', 'value': 316}"
stockfish,gpt-3.5-turbo-instruct,1,60.147810401000015,No valid suggestions: | |,"['e2e3', 'g7g6', 'c2c4', 'f8g7', 'd2d4', 'd7d6', 'g1f3', 'g8f6', 'f1e2', 'e8g8', 'b1c3', 'b8d7', 'e1g1', 'e7e5', 'd4e5', 'd6e5', 'd1c2', 'f6e8', 'e3e4', 'g8h8', 'c1g5', 'f7f6', 'g5e3', 'b7b6', 'f1d1', 'e8d6', 'c3b5', 'd8e7', 'b5c7']",r1b2r1k/p1Nnq1bp/1p1n1pp1/4p3/2P1P3/4BN2/PPQ1BPPP/R2R2K1 b - - 0 15,2400,2400,"{'type': 'cp', 'value': 320}"
gpt-3.5-turbo-instruct,stockfish,0,76.468397783,No valid suggestions: |,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'd2d4', 'e5d4', 'f3d4', 'f8c5', 'd4c6', 'd8f6', 'd1e2', 'd7c6', 'b1c3', 'c5d4', 'c1d2', 'g8e7', 'h2h4', 'c8d7', 'e1c1', 'h7h6', 'f2f3', 'c6c5', 'd2e3', 'e8c8', 'e3g1', 'd4c3', 'b2c3', 'f6c3', 'g1h2', 'c3a1', 'c1d2', 'd7b5', 'd2e1', 'a1c3', 'e1f2', 'b5e2', 'f1e2', 'd8d4', 'd1d3', 'd4d3', 'e2d3', 'c5c4', 'd3f1', 'h8d8', 'h1g1', 'd8d2', 'f2g3', 'g7g5', 'h4h5', 'c3e3']",2k5/ppp1np2/7p/6pP/2p1P3/4qPK1/P1Pr2PB/5BR1 w - - 1 26,2400,2400,"{'type': 'mate', 'value': -9}"
stockfish,gpt-3.5-turbo-instruct,1,63.044956978999835,No valid suggestions: |,"['d2d4', 'g8f6', 'g1f3', 'e7e6', 'g2g3', 'd7d5', 'f1g2', 'f8e7', 'c2c4', 'e8g8', 'b1c3', 'c7c5', 'e1g1', 'c5d4', 'c3a4', 'b8c6', 'f3d4', 'c6d4', 'd1d4', 'd5c4', 'f1d1', 'd8a5', 'd4c4', 'c8d7', 'a4c3', 'f8c8', 'c4b3', 'd7c6', 'g2c6', 'c8c6', 'b3b7', 'a5c7', 'b7a8']",Q5k1/p1q1bppp/2r1pn2/8/8/2N3P1/PP2PP1P/R1BR2K1 b - - 0 17,2400,2400,"{'type': 'cp', 'value': 681}"
stockfish,gpt-3.5-turbo-instruct,1,67.90892856099981,No valid suggestions: |,"['b1c3', 'g8f6', 'e2e3', 'e7e6', 'g1f3', 'b7b6', 'e3e4', 'c8b7', 'e4e5', 'f6g8', 'd2d4', 'd7d6', 'h2h4', 'b8d7', 'd4d5', 'd6e5', 'd5e6', 'f7e6', 'c1d2', 'g8f6', 'f3g5', 'd8e7', 'f1c4', 'b7d5', 'c4d5', 'f6d5', 'd1f3', 'e8c8', 'g5f7', 'd8e8', 'f7h8']",2k1rb1N/p1pnq1pp/1p2p3/3np3/7P/2N2Q2/PPPB1PP1/R3K2R b KQ - 0 16,2450,2450,"{'type': 'cp', 'value': 415}"
